timestamp,ambient_temperature,humidity,factory_load
2024-02-14 00:00:00,26.55,30.0,91.79
2024-02-14 00:15:00,32.09,90.0,76.4
2024-02-14 00:30:00,31.99,54.15,84.75
2024-02-14 00:45:00,39.75,79.36,70.31
2024-02-14 01:00:00,26.66,76.26,88.19
2024-02-14 01:15:00,34.52,53.45,70.67
2024-02-14 01:30:00,35.81,54.6,81.33
2024-02-14 01:45:00,33.52,47.44,80.18
2024-02-14 02:00:00,25.2,71.81,80.79
2024-02-14 02:15:00,37.04,53.65,77.16
2024-02-14 02:30:00,36.15,47.72,74.42
2024-02-14 02:45:00,33.0,68.06,92.05
2024-02-14 03:00:00,31.02,46.54,86.29
2024-02-14 03:15:00,31.13,55.07,74.95
2024-02-14 03:30:00,29.61,61.61,93.16
2024-02-14 03:45:00,33.2,50.36,94.95
2024-02-14 04:00:00,30.16,52.63,74.76
2024-02-14 04:15:00,25.76,83.02,82.41
2024-02-14 04:30:00,24.76,56.94,78.51
2024-02-14 04:45:00,26.24,54.61,81.7
2024-02-14 05:00:00,31.11,57.37,87.36
2024-02-14 05:15:00,29.87,66.82,64.27
2024-02-14 05:30:00,31.08,44.49,89.74
2024-02-14 05:45:00,32.5,66.41,86.97
2024-02-14 06:00:00,26.86,63.84,79.83
2024-02-14 06:15:00,37.33,33.17,76.68
2024-02-14 06:30:00,28.66,86.91,97.73
2024-02-14 06:45:00,27.83,81.91,78.8
2024-02-14 07:00:00,32.41,47.99,64.48
2024-02-14 07:15:00,20.82,43.16,96.83
2024-02-14 07:30:00,26.05,63.42,70.89
2024-02-14 07:45:00,34.91,38.61,82.22
2024-02-14 08:00:00,21.31,80.46,82.78
2024-02-14 08:15:00,35.59,52.97,69.15
2024-02-14 08:30:00,37.56,84.33,91.04
2024-02-14 08:45:00,28.15,47.63,69.27
2024-02-14 09:00:00,31.46,58.32,89.95
2024-02-14 09:15:00,35.6,79.01,94.11
2024-02-14 09:30:00,27.67,55.15,78.67
2024-02-14 09:45:00,34.34,64.08,78.21
2024-02-14 10:00:00,26.64,76.39,89.88
2024-02-14 10:15:00,27.61,51.66,74.26
2024-02-14 10:30:00,26.0,41.07,66.72
2024-02-14 10:45:00,31.71,38.12,86.73
2024-02-14 11:00:00,35.79,68.75,71.68
2024-02-14 11:15:00,29.08,65.83,97.4
2024-02-14 11:30:00,23.64,75.92,79.55
2024-02-14 11:45:00,24.59,55.89,94.79
2024-02-14 12:00:00,31.97,38.54,84.38
2024-02-14 12:15:00,39.22,30.0,73.66
2024-02-14 12:30:00,31.97,90.0,85.86
2024-02-14 12:45:00,28.07,67.9,94.38
2024-02-14 13:00:00,33.83,62.05,88.93
2024-02-14 13:15:00,28.8,64.18,75.5
2024-02-14 13:30:00,28.11,38.53,95.5
2024-02-14 13:45:00,25.21,48.08,65.89
2024-02-14 14:00:00,37.04,86.15,76.83
2024-02-14 14:15:00,20.0,69.88,73.03
2024-02-14 14:30:00,33.99,48.55,94.17
2024-02-14 14:45:00,27.68,41.6,75.39
2024-02-14 15:00:00,27.95,52.26,76.9
2024-02-14 15:15:00,38.46,55.27,100.0
2024-02-14 15:30:00,26.43,90.0,82.92
2024-02-14 15:45:00,26.6,57.18,79.47
2024-02-14 16:00:00,29.35,42.16,80.77
2024-02-14 16:15:00,32.07,59.12,78.96
2024-02-14 16:30:00,27.79,63.97,83.61
2024-02-14 16:45:00,22.13,40.79,75.21
2024-02-14 17:00:00,25.67,66.03,86.03
2024-02-14 17:15:00,36.41,78.13,86.13
2024-02-14 17:30:00,30.37,62.08,76.82
2024-02-14 17:45:00,32.26,48.04,75.37
2024-02-14 18:00:00,28.69,52.07,80.24
2024-02-14 18:15:00,26.7,35.12,79.35
2024-02-14 18:30:00,38.39,57.99,91.53
2024-02-14 18:45:00,29.06,64.66,88.12
2024-02-14 19:00:00,27.78,46.55,92.29
2024-02-14 19:15:00,35.48,89.1,84.98
2024-02-14 19:30:00,26.39,71.88,93.99
2024-02-14 19:45:00,27.03,33.11,83.05
2024-02-14 20:00:00,30.05,33.42,82.1
2024-02-14 20:15:00,30.0,45.24,76.46
2024-02-14 20:30:00,31.3,83.6,70.13
2024-02-14 20:45:00,40.46,73.36,66.97
2024-02-14 21:00:00,31.68,84.36,78.83
2024-02-14 21:15:00,20.0,60.15,84.94
2024-02-14 21:30:00,31.63,56.86,90.24
2024-02-14 21:45:00,30.19,41.29,73.6
2024-02-14 22:00:00,30.22,65.25,67.93
2024-02-14 22:15:00,31.23,57.06,88.88
2024-02-14 22:30:00,29.86,56.48,87.27
2024-02-14 22:45:00,29.74,84.27,73.02
2024-02-14 23:00:00,33.07,58.1,69.24
2024-02-14 23:15:00,27.29,79.96,76.03
2024-02-14 23:30:00,25.26,36.18,98.98
2024-02-14 23:45:00,45.0,90.0,74.86
2024-02-15 00:00:00,26.42,54.4,94.12
2024-02-15 00:15:00,30.5,70.61,69.08
2024-02-15 00:30:00,22.52,72.99,79.69
2024-02-15 00:45:00,30.58,52.54,61.02
2024-02-15 01:00:00,25.33,72.29,81.86
2024-02-15 01:15:00,27.79,73.07,77.69
2024-02-15 01:30:00,35.23,49.3,81.1
2024-02-15 01:45:00,32.36,49.48,93.82
2024-02-15 02:00:00,32.84,60.68,92.96
2024-02-15 02:15:00,21.14,58.27,80.76
2024-02-15 02:30:00,39.18,80.9,87.2
2024-02-15 02:45:00,24.04,70.54,68.22
2024-02-15 03:00:00,37.64,58.94,83.57
2024-02-15 03:15:00,35.11,69.09,87.83
2024-02-15 03:30:00,32.89,30.0,70.05
2024-02-15 03:45:00,25.73,50.77,69.34
2024-02-15 04:00:00,30.76,64.32,74.53
2024-02-15 04:15:00,27.65,76.73,85.83
2024-02-15 04:30:00,30.15,63.0,78.29
2024-02-15 04:45:00,28.75,81.87,71.89
2024-02-15 05:00:00,20.0,73.02,94.94
2024-02-15 05:15:00,35.61,52.68,79.51
2024-02-15 05:30:00,29.59,57.9,77.87
2024-02-15 05:45:00,27.58,66.13,87.74
2024-02-15 06:00:00,27.2,53.27,65.89
2024-02-15 06:15:00,31.79,82.97,85.63
2024-02-15 06:30:00,25.53,43.37,81.41
2024-02-15 06:45:00,20.0,64.74,86.14
2024-02-15 07:00:00,32.04,71.03,80.59
2024-02-15 07:15:00,32.6,55.3,77.37
2024-02-15 07:30:00,29.0,51.92,90.91
2024-02-15 07:45:00,24.26,58.86,85.56
2024-02-15 08:00:00,30.44,72.18,85.55
2024-02-15 08:15:00,22.68,52.5,85.3
2024-02-15 08:30:00,24.86,43.97,87.52
2024-02-15 08:45:00,26.25,77.26,73.18
2024-02-15 09:00:00,34.22,65.99,95.59
2024-02-15 09:15:00,28.19,75.12,72.17
2024-02-15 09:30:00,27.76,71.39,91.85
2024-02-15 09:45:00,39.77,90.0,90.37
2024-02-15 10:00:00,31.76,76.72,69.49
2024-02-15 10:15:00,31.69,49.14,85.58
2024-02-15 10:30:00,28.15,67.05,90.01
2024-02-15 10:45:00,27.02,51.64,99.88
2024-02-15 11:00:00,20.0,53.19,83.78
2024-02-15 11:15:00,34.84,38.81,77.53
2024-02-15 11:30:00,32.24,55.71,92.26
2024-02-15 11:45:00,29.1,68.18,83.56
2024-02-15 12:00:00,29.31,59.01,90.29
2024-02-15 12:15:00,33.68,43.51,71.11
2024-02-15 12:30:00,22.23,37.15,91.14
2024-02-15 12:45:00,27.05,90.0,87.62
2024-02-15 13:00:00,24.32,64.88,75.37
2024-02-15 13:15:00,38.86,47.64,89.97
2024-02-15 13:30:00,34.38,66.93,74.24
2024-02-15 13:45:00,20.0,90.0,67.44
2024-02-15 14:00:00,22.43,69.31,67.78
2024-02-15 14:15:00,29.34,30.0,85.35
2024-02-15 14:30:00,27.64,90.0,73.11
2024-02-15 14:45:00,23.38,32.26,84.51
2024-02-15 15:00:00,39.72,56.91,83.34
2024-02-15 15:15:00,31.56,43.0,88.27
2024-02-15 15:30:00,32.37,48.9,87.79
2024-02-15 15:45:00,26.54,64.27,86.25
2024-02-15 16:00:00,33.61,30.0,70.57
2024-02-15 16:15:00,28.1,58.65,81.4
2024-02-15 16:30:00,28.58,77.21,96.01
2024-02-15 16:45:00,33.06,47.35,72.13
2024-02-15 17:00:00,21.86,39.15,87.18
2024-02-15 17:15:00,37.99,57.91,90.33
2024-02-15 17:30:00,30.91,54.92,84.36
2024-02-15 17:45:00,36.4,51.07,85.29
2024-02-15 18:00:00,24.62,42.17,88.12
2024-02-15 18:15:00,25.38,67.79,68.44
2024-02-15 18:30:00,24.19,68.93,91.24
2024-02-15 18:45:00,31.25,44.02,85.07
2024-02-15 19:00:00,30.33,46.09,75.0
2024-02-15 19:15:00,27.68,62.05,65.94
2024-02-15 19:30:00,24.93,45.53,68.59
2024-02-15 19:45:00,23.67,62.68,94.07
2024-02-15 20:00:00,29.76,82.02,95.37
2024-02-15 20:15:00,27.67,59.1,98.64
2024-02-15 20:30:00,26.57,41.8,70.57
2024-02-15 20:45:00,37.74,65.88,78.88
2024-02-15 21:00:00,29.59,57.34,80.56
2024-02-15 21:15:00,36.35,57.75,92.11
2024-02-15 21:30:00,27.33,67.13,76.99
2024-02-15 21:45:00,31.22,70.37,94.12
2024-02-15 22:00:00,29.72,60.53,77.43
2024-02-15 22:15:00,21.51,59.09,74.9
2024-02-15 22:30:00,37.14,90.0,60.38
2024-02-15 22:45:00,29.32,78.01,88.74
2024-02-15 23:00:00,33.73,72.5,78.54
2024-02-15 23:15:00,26.24,61.97,87.4
2024-02-15 23:30:00,29.18,44.91,82.81
2024-02-15 23:45:00,25.67,76.91,76.95
2024-02-16 00:00:00,36.18,62.16,75.99
2024-02-16 00:15:00,31.56,51.34,79.48
2024-02-16 00:30:00,31.84,56.35,77.8
2024-02-16 00:45:00,36.79,45.51,80.54
2024-02-16 01:00:00,35.78,75.86,83.8
2024-02-16 01:15:00,33.83,70.25,85.5
2024-02-16 01:30:00,22.89,62.72,76.59
2024-02-16 01:45:00,26.52,59.36,79.71
2024-02-16 02:00:00,24.98,49.79,87.43
2024-02-16 02:15:00,33.64,30.0,71.73
2024-02-16 02:30:00,30.85,38.81,71.57
2024-02-16 02:45:00,23.05,48.86,77.75
2024-02-16 03:00:00,29.06,46.61,65.62
2024-02-16 03:15:00,22.53,64.34,64.23
2024-02-16 03:30:00,29.73,72.17,81.83
2024-02-16 03:45:00,21.72,58.07,67.64
2024-02-16 04:00:00,32.64,81.13,90.42
2024-02-16 04:15:00,31.89,48.26,82.77
2024-02-16 04:30:00,39.54,57.97,72.46
2024-02-16 04:45:00,34.24,59.24,91.24
2024-02-16 05:00:00,27.89,76.38,70.79
2024-02-16 05:15:00,34.09,61.59,65.51
2024-02-16 05:30:00,23.01,62.0,90.14
2024-02-16 05:45:00,25.19,35.18,82.53
2024-02-16 06:00:00,31.67,46.5,60.85
2024-02-16 06:15:00,20.0,76.44,85.09
2024-02-16 06:30:00,29.81,30.0,84.7
2024-02-16 06:45:00,24.9,80.14,84.29
2024-02-16 07:00:00,30.51,67.49,98.46
2024-02-16 07:15:00,24.61,48.79,83.2
2024-02-16 07:30:00,32.12,47.52,92.45
2024-02-16 07:45:00,30.1,88.44,79.54
2024-02-16 08:00:00,37.0,81.17,84.22
2024-02-16 08:15:00,30.03,58.21,91.0
2024-02-16 08:30:00,26.16,62.02,87.29
2024-02-16 08:45:00,28.77,50.31,72.16
2024-02-16 09:00:00,23.28,62.02,80.78
2024-02-16 09:15:00,32.03,49.89,72.38
2024-02-16 09:30:00,32.95,58.82,70.84
2024-02-16 09:45:00,42.35,87.15,83.43
2024-02-16 10:00:00,26.89,58.57,96.97
2024-02-16 10:15:00,28.66,44.28,80.95
2024-02-16 10:30:00,27.12,39.5,74.23
2024-02-16 10:45:00,31.06,61.91,91.39
2024-02-16 11:00:00,31.91,48.59,79.6
2024-02-16 11:15:00,29.73,63.7,94.09
2024-02-16 11:30:00,35.43,35.71,95.56
2024-02-16 11:45:00,26.92,70.35,90.39
2024-02-16 12:00:00,34.93,44.1,78.02
2024-02-16 12:15:00,32.69,60.69,83.35
2024-02-16 12:30:00,29.94,54.93,91.88
2024-02-16 12:45:00,28.43,85.78,82.74
2024-02-16 13:00:00,42.13,62.57,66.28
2024-02-16 13:15:00,25.91,89.18,82.66
2024-02-16 13:30:00,31.49,68.41,73.96
2024-02-16 13:45:00,26.25,81.38,87.5
2024-02-16 14:00:00,38.93,56.87,90.72
2024-02-16 14:15:00,34.43,65.18,85.44
2024-02-16 14:30:00,26.61,78.28,57.43
2024-02-16 14:45:00,32.56,73.57,92.47
2024-02-16 15:00:00,31.29,67.96,91.72
2024-02-16 15:15:00,27.42,55.08,76.46
2024-02-16 15:30:00,33.79,57.62,79.01
2024-02-16 15:45:00,31.95,77.06,73.22
2024-02-16 16:00:00,31.08,80.19,92.41
2024-02-16 16:15:00,29.79,51.11,75.56
2024-02-16 16:30:00,32.16,48.84,83.95
2024-02-16 16:45:00,31.15,46.44,92.4
2024-02-16 17:00:00,30.3,72.45,76.39
2024-02-16 17:15:00,26.79,46.06,74.33
2024-02-16 17:30:00,38.47,72.26,87.72
2024-02-16 17:45:00,24.75,68.19,97.95
2024-02-16 18:00:00,32.14,51.82,83.09
2024-02-16 18:15:00,28.4,83.46,78.68
2024-02-16 18:30:00,38.8,38.07,92.8
2024-02-16 18:45:00,25.48,84.89,75.83
2024-02-16 19:00:00,26.32,64.78,95.12
2024-02-16 19:15:00,25.15,30.0,86.44
2024-02-16 19:30:00,31.62,83.88,93.38
2024-02-16 19:45:00,23.13,74.58,99.28
2024-02-16 20:00:00,27.61,53.58,79.79
2024-02-16 20:15:00,20.0,45.53,70.41
2024-02-16 20:30:00,31.2,36.46,97.22
2024-02-16 20:45:00,27.5,90.0,89.43
2024-02-16 21:00:00,22.56,46.15,76.28
2024-02-16 21:15:00,35.43,41.05,69.86
2024-02-16 21:30:00,23.46,64.02,83.15
2024-02-16 21:45:00,33.98,35.43,73.47
2024-02-16 22:00:00,26.49,45.28,90.21
2024-02-16 22:15:00,38.01,74.92,78.46
2024-02-16 22:30:00,33.75,66.96,72.11
2024-02-16 22:45:00,24.96,54.2,88.07
2024-02-16 23:00:00,25.41,60.27,97.57
2024-02-16 23:15:00,33.03,53.36,94.18
2024-02-16 23:30:00,28.69,59.07,94.83
2024-02-16 23:45:00,29.15,48.57,85.06
2024-02-17 00:00:00,36.36,51.3,76.75
2024-02-17 00:15:00,26.26,50.84,86.35
2024-02-17 00:30:00,30.46,49.11,79.26
2024-02-17 00:45:00,34.77,75.66,92.84
2024-02-17 01:00:00,34.05,71.55,77.69
2024-02-17 01:15:00,29.2,46.01,84.56
2024-02-17 01:30:00,28.56,42.08,77.7
2024-02-17 01:45:00,21.31,57.64,69.5
2024-02-17 02:00:00,24.72,90.0,96.42
2024-02-17 02:15:00,31.59,44.58,78.13
2024-02-17 02:30:00,29.31,57.58,72.52
2024-02-17 02:45:00,30.37,61.33,85.73
2024-02-17 03:00:00,35.2,58.37,88.57
2024-02-17 03:15:00,24.06,53.13,72.97
2024-02-17 03:30:00,28.82,77.33,68.74
2024-02-17 03:45:00,30.94,66.82,87.57
2024-02-17 04:00:00,26.48,72.69,93.6
2024-02-17 04:15:00,37.16,68.84,89.01
2024-02-17 04:30:00,34.54,73.41,93.26
2024-02-17 04:45:00,31.45,83.77,85.35
2024-02-17 05:00:00,38.97,79.97,80.56
2024-02-17 05:15:00,22.51,90.0,82.15
2024-02-17 05:30:00,29.96,78.26,100.0
2024-02-17 05:45:00,31.83,49.96,85.68
2024-02-17 06:00:00,25.43,72.71,73.29
2024-02-17 06:15:00,31.5,70.66,72.38
2024-02-17 06:30:00,24.47,88.8,100.0
2024-02-17 06:45:00,33.45,45.49,67.46
2024-02-17 07:00:00,35.29,68.37,89.76
2024-02-17 07:15:00,31.36,49.78,83.86
2024-02-17 07:30:00,20.74,67.69,62.24
2024-02-17 07:45:00,25.17,56.78,87.14
2024-02-17 08:00:00,32.82,67.19,79.31
2024-02-17 08:15:00,30.11,38.84,94.89
2024-02-17 08:30:00,20.0,71.9,83.91
2024-02-17 08:45:00,36.21,63.09,68.33
2024-02-17 09:00:00,30.68,62.28,71.54
2024-02-17 09:15:00,25.9,89.25,89.33
2024-02-17 09:30:00,34.97,54.26,82.75
2024-02-17 09:45:00,26.61,65.13,72.35
2024-02-17 10:00:00,26.56,61.5,79.84
2024-02-17 10:15:00,31.79,62.97,94.29
2024-02-17 10:30:00,38.91,90.0,74.12
2024-02-17 10:45:00,38.12,60.96,90.04
2024-02-17 11:00:00,31.8,51.49,84.9
2024-02-17 11:15:00,32.31,88.06,85.34
2024-02-17 11:30:00,33.96,55.38,71.81
2024-02-17 11:45:00,23.72,35.92,95.93
2024-02-17 12:00:00,33.22,48.89,79.76
2024-02-17 12:15:00,26.33,41.3,64.34
2024-02-17 12:30:00,31.59,33.0,73.82
2024-02-17 12:45:00,28.86,54.55,93.58
2024-02-17 13:00:00,32.51,58.95,70.77
2024-02-17 13:15:00,30.59,77.71,84.35
2024-02-17 13:30:00,20.0,69.44,72.13
2024-02-17 13:45:00,30.89,68.76,65.32
2024-02-17 14:00:00,33.21,46.6,92.56
2024-02-17 14:15:00,32.23,73.27,100.0
2024-02-17 14:30:00,29.49,80.87,74.63
2024-02-17 14:45:00,38.21,65.92,71.07
2024-02-17 15:00:00,31.56,66.34,89.44
2024-02-17 15:15:00,32.19,41.03,76.98
2024-02-17 15:30:00,35.22,75.82,80.83
2024-02-17 15:45:00,31.81,86.71,73.23
2024-02-17 16:00:00,25.51,64.84,88.44
2024-02-17 16:15:00,20.0,51.08,77.43
2024-02-17 16:30:00,27.61,57.57,66.74
2024-02-17 16:45:00,33.8,53.69,72.18
2024-02-17 17:00:00,28.23,54.59,68.14
2024-02-17 17:15:00,34.01,69.72,80.88
2024-02-17 17:30:00,30.74,64.19,85.03
2024-02-17 17:45:00,36.44,75.06,88.97
2024-02-17 18:00:00,28.52,65.56,79.72
2024-02-17 18:15:00,32.34,47.04,73.2
2024-02-17 18:30:00,32.53,52.49,91.76
2024-02-17 18:45:00,37.51,51.56,89.6
2024-02-17 19:00:00,21.47,57.2,68.97
2024-02-17 19:15:00,27.71,86.92,74.27
2024-02-17 19:30:00,34.24,89.32,82.41
2024-02-17 19:45:00,37.73,72.55,92.08
2024-02-17 20:00:00,31.2,61.78,88.79
2024-02-17 20:15:00,28.54,39.58,93.36
2024-02-17 20:30:00,33.79,63.3,81.79
2024-02-17 20:45:00,34.34,48.15,87.44
2024-02-17 21:00:00,28.2,84.46,80.31
2024-02-17 21:15:00,31.65,35.91,76.35
2024-02-17 21:30:00,35.9,65.77,80.5
2024-02-17 21:45:00,39.45,46.89,80.3
2024-02-17 22:00:00,33.71,59.86,84.57
2024-02-17 22:15:00,30.22,69.99,72.81
2024-02-17 22:30:00,29.73,75.33,93.51
2024-02-17 22:45:00,32.79,59.09,88.71
2024-02-17 23:00:00,29.42,71.42,83.23
2024-02-17 23:15:00,30.95,50.06,77.51
2024-02-17 23:30:00,24.71,63.68,79.28
2024-02-17 23:45:00,36.49,75.03,87.62
2024-02-18 00:00:00,24.3,64.98,83.45
2024-02-18 00:15:00,27.84,52.06,86.85
2024-02-18 00:30:00,30.49,55.81,73.39
2024-02-18 00:45:00,39.95,75.23,85.34
2024-02-18 01:00:00,27.89,43.62,79.08
2024-02-18 01:15:00,26.67,45.84,94.22
2024-02-18 01:30:00,27.25,69.02,96.01
2024-02-18 01:45:00,38.29,53.41,100.0
2024-02-18 02:00:00,20.0,38.2,90.55
2024-02-18 02:15:00,24.99,80.26,72.52
2024-02-18 02:30:00,43.66,43.51,90.48
2024-02-18 02:45:00,32.95,57.01,77.47
2024-02-18 03:00:00,24.47,50.71,84.07
2024-02-18 03:15:00,29.79,55.53,84.94
2024-02-18 03:30:00,30.34,46.73,73.19
2024-02-18 03:45:00,34.23,70.71,71.49
2024-02-18 04:00:00,39.2,61.66,79.39
2024-02-18 04:15:00,31.94,74.75,89.11
2024-02-18 04:30:00,27.3,50.86,74.29
2024-02-18 04:45:00,33.94,90.0,73.56
2024-02-18 05:00:00,26.51,31.43,70.25
2024-02-18 05:15:00,24.83,36.22,85.26
2024-02-18 05:30:00,21.2,86.3,90.97
2024-02-18 05:45:00,22.17,67.11,94.33
2024-02-18 06:00:00,25.52,65.12,96.83
2024-02-18 06:15:00,24.11,66.47,67.47
2024-02-18 06:30:00,31.57,68.57,72.29
2024-02-18 06:45:00,24.0,64.5,88.37
2024-02-18 07:00:00,20.0,45.51,77.14
2024-02-18 07:15:00,24.78,72.27,94.66
2024-02-18 07:30:00,27.64,69.91,73.38
2024-02-18 07:45:00,26.97,81.43,96.83
2024-02-18 08:00:00,37.6,86.46,76.66
2024-02-18 08:15:00,26.93,64.96,86.74
2024-02-18 08:30:00,34.4,41.59,99.65
2024-02-18 08:45:00,29.91,86.59,82.48
2024-02-18 09:00:00,29.79,44.73,93.82
2024-02-18 09:15:00,25.82,65.07,90.1
2024-02-18 09:30:00,29.71,56.15,85.82
2024-02-18 09:45:00,26.17,53.54,89.55
2024-02-18 10:00:00,30.85,71.46,78.77
2024-02-18 10:15:00,28.82,63.67,72.03
2024-02-18 10:30:00,25.28,67.7,92.38
2024-02-18 10:45:00,34.96,47.76,87.78
2024-02-18 11:00:00,32.13,57.39,89.25
2024-02-18 11:15:00,27.76,48.46,87.45
2024-02-18 11:30:00,30.73,57.01,79.81
2024-02-18 11:45:00,29.58,58.22,78.41
2024-02-18 12:00:00,25.66,87.66,92.29
2024-02-18 12:15:00,30.35,56.11,81.47
2024-02-18 12:30:00,26.89,30.0,78.75
2024-02-18 12:45:00,25.28,80.93,73.18
2024-02-18 13:00:00,21.89,66.74,77.66
2024-02-18 13:15:00,28.21,58.03,74.56
2024-02-18 13:30:00,32.83,53.44,90.09
2024-02-18 13:45:00,26.53,45.8,63.62
2024-02-18 14:00:00,42.6,89.07,64.48
2024-02-18 14:15:00,34.43,60.78,75.01
2024-02-18 14:30:00,36.52,33.93,68.37
2024-02-18 14:45:00,33.98,64.92,92.7
2024-02-18 15:00:00,39.26,78.09,100.0
2024-02-18 15:15:00,26.06,62.35,84.03
2024-02-18 15:30:00,20.0,46.48,83.28
2024-02-18 15:45:00,27.77,45.13,70.78
2024-02-18 16:00:00,32.79,46.24,89.03
2024-02-18 16:15:00,30.76,82.82,81.52
2024-02-18 16:30:00,31.38,58.93,91.91
2024-02-18 16:45:00,36.6,34.82,87.03
2024-02-18 17:00:00,31.91,65.76,78.98
2024-02-18 17:15:00,33.99,62.12,81.91
2024-02-18 17:30:00,25.3,53.27,76.31
2024-02-18 17:45:00,24.52,44.69,79.41
2024-02-18 18:00:00,38.07,44.04,85.53
2024-02-18 18:15:00,30.5,76.3,86.85
2024-02-18 18:30:00,26.88,63.71,76.25
2024-02-18 18:45:00,26.89,67.18,84.86
2024-02-18 19:00:00,26.75,63.67,77.12
2024-02-18 19:15:00,26.46,64.92,68.49
2024-02-18 19:30:00,23.58,52.97,83.43
2024-02-18 19:45:00,22.5,56.91,76.73
2024-02-18 20:00:00,29.02,77.47,84.41
2024-02-18 20:15:00,27.04,81.22,80.23
2024-02-18 20:30:00,35.54,41.67,70.97
2024-02-18 20:45:00,31.47,56.88,73.02
2024-02-18 21:00:00,31.33,72.59,90.59
2024-02-18 21:15:00,26.28,88.23,83.15
2024-02-18 21:30:00,29.39,86.73,72.08
2024-02-18 21:45:00,31.81,48.06,80.62
2024-02-18 22:00:00,33.58,79.13,92.86
2024-02-18 22:15:00,29.53,60.88,67.96
2024-02-18 22:30:00,35.4,75.67,73.63
2024-02-18 22:45:00,30.04,71.82,76.22
2024-02-18 23:00:00,33.96,41.04,80.29
2024-02-18 23:15:00,27.55,68.25,84.12
2024-02-18 23:30:00,20.94,75.09,87.02
2024-02-18 23:45:00,31.34,59.7,87.78
2024-02-19 00:00:00,33.63,56.31,81.86
2024-02-19 00:15:00,32.88,36.43,87.09
2024-02-19 00:30:00,32.11,70.25,72.44
2024-02-19 00:45:00,28.26,63.13,73.91
2024-02-19 01:00:00,25.97,46.17,63.06
2024-02-19 01:15:00,32.76,55.11,93.91
2024-02-19 01:30:00,32.13,62.32,93.29
2024-02-19 01:45:00,27.2,51.62,83.67
2024-02-19 02:00:00,35.55,60.04,81.09
2024-02-19 02:15:00,25.59,33.75,80.65
2024-02-19 02:30:00,27.08,80.24,80.72
2024-02-19 02:45:00,38.18,60.24,93.9
2024-02-19 03:00:00,34.34,43.51,86.31
2024-02-19 03:15:00,28.21,30.0,76.24
2024-02-19 03:30:00,31.44,75.44,75.12
2024-02-19 03:45:00,30.77,68.37,99.6
2024-02-19 04:00:00,20.0,63.16,74.23
2024-02-19 04:15:00,25.47,72.95,77.47
2024-02-19 04:30:00,29.75,72.91,65.06
2024-02-19 04:45:00,28.22,62.92,66.81
2024-02-19 05:00:00,31.24,56.19,83.81
2024-02-19 05:15:00,35.65,53.74,87.75
2024-02-19 05:30:00,28.39,66.31,65.33
2024-02-19 05:45:00,24.71,80.96,80.65
2024-02-19 06:00:00,31.62,58.46,82.35
2024-02-19 06:15:00,28.37,82.15,87.36
2024-02-19 06:30:00,29.22,65.6,81.08
2024-02-19 06:45:00,28.54,65.71,79.72
2024-02-19 07:00:00,41.21,90.0,100.0
2024-02-19 07:15:00,20.0,84.79,90.69
2024-02-19 07:30:00,28.06,85.18,79.57
2024-02-19 07:45:00,29.98,48.04,82.5
2024-02-19 08:00:00,26.09,90.0,91.13
2024-02-19 08:15:00,34.5,58.77,74.27
2024-02-19 08:30:00,34.07,56.59,98.34
2024-02-19 08:45:00,29.76,30.0,80.57
2024-02-19 09:00:00,28.65,64.89,77.89
2024-02-19 09:15:00,29.44,43.75,83.86
2024-02-19 09:30:00,29.48,66.12,71.81
2024-02-19 09:45:00,29.61,42.58,86.67
2024-02-19 10:00:00,29.06,86.97,91.67
2024-02-19 10:15:00,31.26,68.27,74.82
2024-02-19 10:30:00,33.77,90.0,88.24
2024-02-19 10:45:00,23.85,44.65,92.24
2024-02-19 11:00:00,24.75,83.24,96.82
2024-02-19 11:15:00,21.26,32.96,85.72
2024-02-19 11:30:00,34.33,63.12,73.55
2024-02-19 11:45:00,31.25,50.53,73.19
2024-02-19 12:00:00,32.53,53.28,63.31
2024-02-19 12:15:00,22.85,52.25,82.73
2024-02-19 12:30:00,38.92,46.28,90.54
2024-02-19 12:45:00,26.96,41.1,88.22
2024-02-19 13:00:00,30.84,53.36,63.36
2024-02-19 13:15:00,34.27,61.74,92.02
2024-02-19 13:30:00,25.07,77.46,95.56
2024-02-19 13:45:00,27.27,64.43,88.94
2024-02-19 14:00:00,30.9,77.5,91.9
2024-02-19 14:15:00,44.29,37.83,80.66
2024-02-19 14:30:00,31.51,53.51,75.14
2024-02-19 14:45:00,38.03,70.67,77.03
2024-02-19 15:00:00,36.03,65.15,69.91
2024-02-19 15:15:00,31.84,47.08,70.67
2024-02-19 15:30:00,25.05,74.01,92.48
2024-02-19 15:45:00,35.3,52.03,82.37
2024-02-19 16:00:00,22.51,48.34,70.43
2024-02-19 16:15:00,38.0,67.3,71.17
2024-02-19 16:30:00,31.0,60.09,84.96
2024-02-19 16:45:00,20.0,52.16,83.36
2024-02-19 17:00:00,28.3,51.65,85.68
2024-02-19 17:15:00,33.27,43.95,86.02
2024-02-19 17:30:00,28.81,54.06,98.61
2024-02-19 17:45:00,33.58,76.5,87.92
2024-02-19 18:00:00,25.75,63.67,95.03
2024-02-19 18:15:00,23.47,74.38,88.04
2024-02-19 18:30:00,29.64,67.74,99.0
2024-02-19 18:45:00,30.16,50.82,74.53
2024-02-19 19:00:00,28.26,35.26,83.15
2024-02-19 19:15:00,36.14,46.1,81.11
2024-02-19 19:30:00,25.75,49.93,64.3
